APYGARDOS_NR,APYGARDOS_PAVADINIMAS,APYLINKES_NR,APYLINKES_PAVADINIMAS,RINKEJU_SKAICIUS,VISO_DALYVAVO,BALSADEZEJE_GALIOJANTYS,BALSADEZEJE_NEGALIOJANTYS,PASTU_GALIOJANTYS,PASTU_NEGALIOJANTYS,VARDAS,PAVARDE,PARTIJA,BALSU_BALSADEZEJE,BALSU_PASTU,BALSU_VISO,PAPILDOMO_PROTOKOLO_POZYMIS,RKND_V_AR_ISSIKELE_PATS,RPL_UNIKALUS_NUMERIS,SAV,Sugeneravimo data
57,Vilniaus miesto,161,Trimitų,1619,1032,827,4,201,0,VALDEMAR,TOMAŠEVSKI,,41,5,46,,T,57161,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,161,Trimitų,1619,1032,827,4,201,0,ARVYDAS,JUOZAITIS,,36,5,41,,T,57161,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,161,Trimitų,1619,1032,827,4,201,0,MINDAUGAS,PUIDOKAS,,18,1,19,,T,57161,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,161,Trimitų,1619,1032,827,4,201,0,NAGLIS,PUTEIKIS,,4,2,6,,T,57161,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,161,Trimitų,1619,1032,827,4,201,0,VALENTINAS,MAZURONIS,,4,0,4,,T,57161,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,351,Tujų,2853,1739,1474,8,256,1,INGRIDA,ŠIMONYTĖ,,528,119,647,,T,57351,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,351,Tujų,2853,1739,1474,8,256,1,GITANAS,NAUSĖDA,,387,73,460,,T,57351,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,351,Tujų,2853,1739,1474,8,256,1,SAULIUS,SKVERNELIS,,257,32,289,,T,57351,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,351,Tujų,2853,1739,1474,8,256,1,VALDEMAR,TOMAŠEVSKI,,129,8,137,,T,57351,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,351,Tujų,2853,1739,1474,8,256,1,VYTENIS POVILAS,ANDRIUKAITIS,,100,12,112,,T,57351,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,351,Tujų,2853,1739,1474,8,256,1,ARVYDAS,JUOZAITIS,,52,10,62,,T,57351,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,351,Tujų,2853,1739,1474,8,256,1,MINDAUGAS,PUIDOKAS,,17,2,19,,T,57351,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,351,Tujų,2853,1739,1474,8,256,1,NAGLIS,PUTEIKIS,,2,0,2,,T,57351,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,351,Tujų,2853,1739,1474,8,256,1,VALENTINAS,MAZURONIS,,2,0,2,,T,57351,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,160,Tuskulėnų,1778,1228,1008,7,213,0,INGRIDA,ŠIMONYTĖ,,472,131,603,,T,57160,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,160,Tuskulėnų,1778,1228,1008,7,213,0,GITANAS,NAUSĖDA,,236,47,283,,T,57160,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,160,Tuskulėnų,1778,1228,1008,7,213,0,SAULIUS,SKVERNELIS,,141,13,154,,T,57160,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,160,Tuskulėnų,1778,1228,1008,7,213,0,VALDEMAR,TOMAŠEVSKI,,53,7,60,,T,57160,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,160,Tuskulėnų,1778,1228,1008,7,213,0,VYTENIS POVILAS,ANDRIUKAITIS,,47,6,53,,T,57160,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,160,Tuskulėnų,1778,1228,1008,7,213,0,ARVYDAS,JUOZAITIS,,42,5,47,,T,57160,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,160,Tuskulėnų,1778,1228,1008,7,213,0,MINDAUGAS,PUIDOKAS,,13,2,15,,T,57160,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,160,Tuskulėnų,1778,1228,1008,7,213,0,VALENTINAS,MAZURONIS,,2,1,3,,T,57160,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,160,Tuskulėnų,1778,1228,1008,7,213,0,NAGLIS,PUTEIKIS,,2,1,3,,T,57160,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,259,Ukmergės,3152,1835,1564,12,259,0,INGRIDA,ŠIMONYTĖ,,480,108,588,,T,57259,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,259,Ukmergės,3152,1835,1564,12,259,0,GITANAS,NAUSĖDA,,466,61,527,,T,57259,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,259,Ukmergės,3152,1835,1564,12,259,0,SAULIUS,SKVERNELIS,,338,42,380,,T,57259,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,259,Ukmergės,3152,1835,1564,12,259,0,VALDEMAR,TOMAŠEVSKI,,133,16,149,,T,57259,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,259,Ukmergės,3152,1835,1564,12,259,0,VYTENIS POVILAS,ANDRIUKAITIS,,62,15,77,,T,57259,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,259,Ukmergės,3152,1835,1564,12,259,0,ARVYDAS,JUOZAITIS,,49,10,59,,T,57259,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,259,Ukmergės,3152,1835,1564,12,259,0,MINDAUGAS,PUIDOKAS,,28,2,30,,T,57259,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,259,Ukmergės,3152,1835,1564,12,259,0,VALENTINAS,MAZURONIS,,6,4,10,,T,57259,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,259,Ukmergės,3152,1835,1564,12,259,0,NAGLIS,PUTEIKIS,,2,1,3,,T,57259,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,52,Užupio,2596,1850,1524,6,320,0,INGRIDA,ŠIMONYTĖ,,859,220,1079,,T,57052,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,52,Užupio,2596,1850,1524,6,320,0,GITANAS,NAUSĖDA,,352,50,402,,T,57052,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,52,Užupio,2596,1850,1524,6,320,0,SAULIUS,SKVERNELIS,,134,22,156,,T,57052,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,52,Užupio,2596,1850,1524,6,320,0,ARVYDAS,JUOZAITIS,,64,16,80,,T,57052,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,52,Užupio,2596,1850,1524,6,320,0,VALDEMAR,TOMAŠEVSKI,,57,1,58,,T,57052,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,52,Užupio,2596,1850,1524,6,320,0,VYTENIS POVILAS,ANDRIUKAITIS,,39,9,48,,T,57052,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,52,Užupio,2596,1850,1524,6,320,0,MINDAUGAS,PUIDOKAS,,13,0,13,,T,57052,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,52,Užupio,2596,1850,1524,6,320,0,NAGLIS,PUTEIKIS,,4,1,5,,T,57052,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,52,Užupio,2596,1850,1524,6,320,0,VALENTINAS,MAZURONIS,,2,1,3,,T,57052,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,464,Užusienio,1070,594,546,5,43,0,GITANAS,NAUSĖDA,,137,12,149,,T,57464,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,464,Užusienio,1070,594,546,5,43,0,INGRIDA,ŠIMONYTĖ,,121,17,138,,T,57464,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,464,Užusienio,1070,594,546,5,43,0,VALDEMAR,TOMAŠEVSKI,,131,4,135,,T,57464,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,464,Užusienio,1070,594,546,5,43,0,SAULIUS,SKVERNELIS,,102,6,108,,T,57464,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,464,Užusienio,1070,594,546,5,43,0,VYTENIS POVILAS,ANDRIUKAITIS,,20,2,22,,T,57464,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,464,Užusienio,1070,594,546,5,43,0,ARVYDAS,JUOZAITIS,,19,1,20,,T,57464,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,464,Užusienio,1070,594,546,5,43,0,MINDAUGAS,PUIDOKAS,,11,0,11,,T,57464,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,464,Užusienio,1070,594,546,5,43,0,VALENTINAS,MAZURONIS,,2,1,3,,T,57464,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,464,Užusienio,1070,594,546,5,43,0,NAGLIS,PUTEIKIS,,3,0,3,,T,57464,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,357,V. Druskio,2412,1418,1277,9,131,1,INGRIDA,ŠIMONYTĖ,,407,73,480,,T,57357,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,357,V. Druskio,2412,1418,1277,9,131,1,GITANAS,NAUSĖDA,,358,27,385,,T,57357,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,357,V. Druskio,2412,1418,1277,9,131,1,SAULIUS,SKVERNELIS,,245,15,260,,T,57357,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,357,V. Druskio,2412,1418,1277,9,131,1,VALDEMAR,TOMAŠEVSKI,,121,7,128,,T,57357,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,357,V. Druskio,2412,1418,1277,9,131,1,VYTENIS POVILAS,ANDRIUKAITIS,,70,5,75,,T,57357,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,357,V. Druskio,2412,1418,1277,9,131,1,ARVYDAS,JUOZAITIS,,44,3,47,,T,57357,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,357,V. Druskio,2412,1418,1277,9,131,1,MINDAUGAS,PUIDOKAS,,18,0,18,,T,57357,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,357,V. Druskio,2412,1418,1277,9,131,1,NAGLIS,PUTEIKIS,,9,1,10,,T,57357,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,357,V. Druskio,2412,1418,1277,9,131,1,VALENTINAS,MAZURONIS,,5,0,5,,T,57357,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,67,V. Šopeno,2230,1383,1119,6,257,1,INGRIDA,ŠIMONYTĖ,,595,186,781,,T,57067,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,67,V. Šopeno,2230,1383,1119,6,257,1,GITANAS,NAUSĖDA,,240,42,282,,T,57067,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,67,V. Šopeno,2230,1383,1119,6,257,1,SAULIUS,SKVERNELIS,,107,9,116,,T,57067,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,67,V. Šopeno,2230,1383,1119,6,257,1,VALDEMAR,TOMAŠEVSKI,,67,6,73,,T,57067,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,67,V. Šopeno,2230,1383,1119,6,257,1,ARVYDAS,JUOZAITIS,,51,5,56,,T,57067,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,67,V. Šopeno,2230,1383,1119,6,257,1,VYTENIS POVILAS,ANDRIUKAITIS,,46,3,49,,T,57067,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,67,V. Šopeno,2230,1383,1119,6,257,1,MINDAUGAS,PUIDOKAS,,8,3,11,,T,57067,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,67,V. Šopeno,2230,1383,1119,6,257,1,NAGLIS,PUTEIKIS,,3,3,6,,T,57067,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,67,V. Šopeno,2230,1383,1119,6,257,1,VALENTINAS,MAZURONIS,,2,0,2,,T,57067,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,362,V. Vaitkaus,2018,1222,1072,6,144,0,INGRIDA,ŠIMONYTĖ,,387,80,467,,T,57362,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,362,V. Vaitkaus,2018,1222,1072,6,144,0,GITANAS,NAUSĖDA,,269,37,306,,T,57362,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,362,V. Vaitkaus,2018,1222,1072,6,144,0,SAULIUS,SKVERNELIS,,193,10,203,,T,57362,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,362,V. Vaitkaus,2018,1222,1072,6,144,0,VALDEMAR,TOMAŠEVSKI,,81,4,85,,T,57362,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,362,V. Vaitkaus,2018,1222,1072,6,144,0,VYTENIS POVILAS,ANDRIUKAITIS,,77,5,82,,T,57362,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,362,V. Vaitkaus,2018,1222,1072,6,144,0,ARVYDAS,JUOZAITIS,,39,2,41,,T,57362,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,362,V. Vaitkaus,2018,1222,1072,6,144,0,MINDAUGAS,PUIDOKAS,,15,4,19,,T,57362,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,362,V. Vaitkaus,2018,1222,1072,6,144,0,VALENTINAS,MAZURONIS,,8,1,9,,T,57362,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,362,V. Vaitkaus,2018,1222,1072,6,144,0,NAGLIS,PUTEIKIS,,3,1,4,,T,57362,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,165,Verkių,1736,1126,910,4,208,4,INGRIDA,ŠIMONYTĖ,,443,103,546,,T,57165,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,165,Verkių,1736,1126,910,4,208,4,GITANAS,NAUSĖDA,,245,54,299,,T,57165,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,165,Verkių,1736,1126,910,4,208,4,SAULIUS,SKVERNELIS,,97,30,127,,T,57165,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,165,Verkių,1736,1126,910,4,208,4,VYTENIS POVILAS,ANDRIUKAITIS,,51,7,58,,T,57165,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,165,Verkių,1736,1126,910,4,208,4,VALDEMAR,TOMAŠEVSKI,,30,5,35,,T,57165,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,165,Verkių,1736,1126,910,4,208,4,ARVYDAS,JUOZAITIS,,27,5,32,,T,57165,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,165,Verkių,1736,1126,910,4,208,4,MINDAUGAS,PUIDOKAS,,12,1,13,,T,57165,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,165,Verkių,1736,1126,910,4,208,4,NAGLIS,PUTEIKIS,,4,1,5,,T,57165,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,165,Verkių,1736,1126,910,4,208,4,VALENTINAS,MAZURONIS,,1,2,3,,T,57165,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,312,Vydūno,3387,2129,1839,16,273,1,INGRIDA,ŠIMONYTĖ,,693,139,832,,T,57312,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,312,Vydūno,3387,2129,1839,16,273,1,GITANAS,NAUSĖDA,,499,64,563,,T,57312,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,312,Vydūno,3387,2129,1839,16,273,1,SAULIUS,SKVERNELIS,,292,34,326,,T,57312,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,312,Vydūno,3387,2129,1839,16,273,1,VALDEMAR,TOMAŠEVSKI,,135,9,144,,T,57312,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,312,Vydūno,3387,2129,1839,16,273,1,VYTENIS POVILAS,ANDRIUKAITIS,,94,6,100,,T,57312,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,312,Vydūno,3387,2129,1839,16,273,1,ARVYDAS,JUOZAITIS,,87,10,97,,T,57312,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,312,Vydūno,3387,2129,1839,16,273,1,MINDAUGAS,PUIDOKAS,,22,5,27,,T,57312,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,312,Vydūno,3387,2129,1839,16,273,1,NAGLIS,PUTEIKIS,,10,6,16,,T,57312,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,312,Vydūno,3387,2129,1839,16,273,1,VALENTINAS,MAZURONIS,,7,0,7,,T,57312,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,408,Vilkpėdės,1641,782,699,2,80,1,GITANAS,NAUSĖDA,,217,21,238,,T,57408,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,408,Vilkpėdės,1641,782,699,2,80,1,INGRIDA,ŠIMONYTĖ,,182,41,223,,T,57408,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,408,Vilkpėdės,1641,782,699,2,80,1,SAULIUS,SKVERNELIS,,109,12,121,,T,57408,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,408,Vilkpėdės,1641,782,699,2,80,1,VALDEMAR,TOMAŠEVSKI,,99,1,100,,T,57408,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,408,Vilkpėdės,1641,782,699,2,80,1,VYTENIS POVILAS,ANDRIUKAITIS,,47,1,48,,T,57408,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,408,Vilkpėdės,1641,782,699,2,80,1,ARVYDAS,JUOZAITIS,,22,3,25,,T,57408,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,408,Vilkpėdės,1641,782,699,2,80,1,MINDAUGAS,PUIDOKAS,,15,0,15,,T,57408,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,408,Vilkpėdės,1641,782,699,2,80,1,NAGLIS,PUTEIKIS,,4,1,5,,T,57408,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,408,Vilkpėdės,1641,782,699,2,80,1,VALENTINAS,MAZURONIS,,4,0,4,,T,57408,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,401,Vingio,2395,1314,1118,3,193,0,INGRIDA,ŠIMONYTĖ,,418,79,497,,T,57401,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,401,Vingio,2395,1314,1118,3,193,0,GITANAS,NAUSĖDA,,314,51,365,,T,57401,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,401,Vingio,2395,1314,1118,3,193,0,SAULIUS,SKVERNELIS,,185,17,202,,T,57401,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,401,Vingio,2395,1314,1118,3,193,0,VALDEMAR,TOMAŠEVSKI,,69,12,81,,T,57401,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,401,Vingio,2395,1314,1118,3,193,0,VYTENIS POVILAS,ANDRIUKAITIS,,58,17,75,,T,57401,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,401,Vingio,2395,1314,1118,3,193,0,ARVYDAS,JUOZAITIS,,44,15,59,,T,57401,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,401,Vingio,2395,1314,1118,3,193,0,MINDAUGAS,PUIDOKAS,,16,0,16,,T,57401,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,401,Vingio,2395,1314,1118,3,193,0,NAGLIS,PUTEIKIS,,8,2,10,,T,57401,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,401,Vingio,2395,1314,1118,3,193,0,VALENTINAS,MAZURONIS,,6,0,6,,T,57401,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,252,Viršuliškių,2585,1491,1301,8,181,1,INGRIDA,ŠIMONYTĖ,,387,84,471,,T,57252,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,252,Viršuliškių,2585,1491,1301,8,181,1,GITANAS,NAUSĖDA,,363,38,401,,T,57252,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,252,Viršuliškių,2585,1491,1301,8,181,1,SAULIUS,SKVERNELIS,,289,36,325,,T,57252,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,252,Viršuliškių,2585,1491,1301,8,181,1,VALDEMAR,TOMAŠEVSKI,,117,10,127,,T,57252,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,252,Viršuliškių,2585,1491,1301,8,181,1,VYTENIS POVILAS,ANDRIUKAITIS,,61,6,67,,T,57252,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,252,Viršuliškių,2585,1491,1301,8,181,1,ARVYDAS,JUOZAITIS,,50,6,56,,T,57252,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,252,Viršuliškių,2585,1491,1301,8,181,1,MINDAUGAS,PUIDOKAS,,18,0,18,,T,57252,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,252,Viršuliškių,2585,1491,1301,8,181,1,NAGLIS,PUTEIKIS,,8,1,9,,T,57252,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,252,Viršuliškių,2585,1491,1301,8,181,1,VALENTINAS,MAZURONIS,,8,0,8,,T,57252,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,23,Visorių,4011,2890,2497,7,381,5,INGRIDA,ŠIMONYTĖ,,1302,242,1544,,T,57023,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,23,Visorių,4011,2890,2497,7,381,5,GITANAS,NAUSĖDA,,730,89,819,,T,57023,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,23,Visorių,4011,2890,2497,7,381,5,SAULIUS,SKVERNELIS,,213,29,242,,T,57023,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,23,Visorių,4011,2890,2497,7,381,5,VYTENIS POVILAS,ANDRIUKAITIS,,78,11,89,,T,57023,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,23,Visorių,4011,2890,2497,7,381,5,ARVYDAS,JUOZAITIS,,79,4,83,,T,57023,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,23,Visorių,4011,2890,2497,7,381,5,VALDEMAR,TOMAŠEVSKI,,46,4,50,,T,57023,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,23,Visorių,4011,2890,2497,7,381,5,MINDAUGAS,PUIDOKAS,,27,1,28,,T,57023,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,23,Visorių,4011,2890,2497,7,381,5,NAGLIS,PUTEIKIS,,12,1,13,,T,57023,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,23,Visorių,4011,2890,2497,7,381,5,VALENTINAS,MAZURONIS,,10,0,10,,T,57023,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,6,Vytauto,2798,1980,1602,5,373,0,INGRIDA,ŠIMONYTĖ,,798,217,1015,,T,57006,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,6,Vytauto,2798,1980,1602,5,373,0,GITANAS,NAUSĖDA,,346,65,411,,T,57006,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,6,Vytauto,2798,1980,1602,5,373,0,SAULIUS,SKVERNELIS,,213,39,252,,T,57006,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,6,Vytauto,2798,1980,1602,5,373,0,ARVYDAS,JUOZAITIS,,84,15,99,,T,57006,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,6,Vytauto,2798,1980,1602,5,373,0,VYTENIS POVILAS,ANDRIUKAITIS,,67,21,88,,T,57006,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,6,Vytauto,2798,1980,1602,5,373,0,VALDEMAR,TOMAŠEVSKI,,57,6,63,,T,57006,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,6,Vytauto,2798,1980,1602,5,373,0,MINDAUGAS,PUIDOKAS,,28,4,32,,T,57006,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,6,Vytauto,2798,1980,1602,5,373,0,VALENTINAS,MAZURONIS,,3,5,8,,T,57006,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,6,Vytauto,2798,1980,1602,5,373,0,NAGLIS,PUTEIKIS,,6,1,7,,T,57006,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,15,Vytenio,2695,1810,1514,5,290,1,INGRIDA,ŠIMONYTĖ,,788,188,976,,T,57015,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,15,Vytenio,2695,1810,1514,5,290,1,GITANAS,NAUSĖDA,,359,52,411,,T,57015,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,15,Vytenio,2695,1810,1514,5,290,1,SAULIUS,SKVERNELIS,,132,22,154,,T,57015,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,15,Vytenio,2695,1810,1514,5,290,1,VALDEMAR,TOMAŠEVSKI,,82,5,87,,T,57015,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,15,Vytenio,2695,1810,1514,5,290,1,VYTENIS POVILAS,ANDRIUKAITIS,,75,9,84,,T,57015,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,15,Vytenio,2695,1810,1514,5,290,1,ARVYDAS,JUOZAITIS,,47,14,61,,T,57015,Vilniaus miesto savivaldybė,2019-05-16 15:45
57,Vilniaus miesto,15,Vytenio,2695,1810,1514,5,290,1,MINDAUGAS,PUIDOKAS,,19,0,19,,T,57015,Vilniaus miesto savivaldybė,2019-05-16 15:45
